,link,price,field_carat_weight,field_brand,field_metal,field_ring_size,field_marketplace,field_shape,field_ring_center_stone_weight,field_clarity,field_cut,field_certification,field_lab_grown_diamond,field_ring_karat,field_color,field_certificate_number,field_ring_side_stone_weight,field_clarity_side_stone,field_clarity_enhanced,field_gender,field_vip_listing,field_diamonds_weight,field_wedding_bands_style,field_kind,field_stone,field_carat_weight_open,field_jewelry_bracelets_style,field_type_jewelry,field_material,field_jewelry_style
67,https://www.idonowidont.com/diamonds/rose-cut-salt-and-pepper-white-gold-engagement-ring-730871,"$2,000.00",Carat:1.01 - 2.00 ct,,Metal Type:White Gold,Ring size:7.50,Marketplace: Pre-OwnedEngagement Rings,Shape:Oval,Center stone weight:1.42ct,,Cut:Excellent,,,Karat:14k,Center Stone Color:Other,,,,,,,,,,,,,,,
68,https://www.idonowidont.com/diamonds/shane-co-engagement-ring-730873,"$3,000.00",Carat:0.0 - 1.0 ct,Brand:Shane & Co.,Metal Type:White Gold,Ring size:7.25,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:0.96ct,,,,,Karat:14k,,Certificate #:18f0qpm,,,,,,,,,,,,,,
69,https://www.idonowidont.com/diamonds/kirk-kara-18k-white-gold-engagement-ring-and-band-set-730867,"$1,495.00",Carat:0.0 - 1.0 ct,,Metal Type:White Gold,Ring size:6.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:1.00ct,,,,,Karat:18k,,,Side stone weights (if applicable):0.02ct,,,,,,,,,,,,,
70,https://www.idonowidont.com/diamonds/oval-diamond-bridal-set-730869,"$3,500.00",Carat:1.01 - 2.00 ct,,Metal Type:White Gold,Ring size:5.50,Marketplace: Pre-OwnedEngagement Rings,Shape:Oval,Center stone weight:0.35ct,Center stone clarity:VS1,Cut:Very Good,,,Karat:14k,Center Stone Color:G,,,Side stone clarity:SI1,,,,,,,,,,,,
71,https://www.idonowidont.com/diamonds/lab-grown-emerald-gold-ring-730866,"$3,290.00",Carat:2.01 - 3.00 ct,,Metal Type:Yellow Gold,Ring size:5.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Emerald,Center stone weight:2.00ct,,,,Lab-Grown Diamond:Lab-Grown Diamond,Karat:14k,,,Side stone weights (if applicable):0.40ct,,,,,,,,,,,,,
72,https://www.idonowidont.com/diamonds/zales-1-carat-white-gold-solitaire-diamond-engagement-ring-730862,"$1,200.00",Carat:1.01 - 2.00 ct,Brand:Zales,Metal Type:White Gold,Ring size:6.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:1.00ct,Center stone clarity:I2,Cut:Good,,,,Center Stone Color:I,,,,,,,,,,,,,,,
73,https://www.idonowidont.com/diamonds/solitaire-diamond-ring-and-diamond-wedding-band-730860,"$3,000.00",Carat:0.0 - 1.0 ct,,Metal Type:Platinum,Ring size:5.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:0.80ct,Center stone clarity:SI2,Cut:Excellent,Certification:IGI,,,Center Stone Color:I,Certificate #:7017407U,,,,,,,,,,,,,,
74,https://www.idonowidont.com/diamonds/brilliant-blue-sapphire-engagement-ring-730859,"$5,675.00",Carat:1.01 - 2.00 ct,Brand:Shane & Co.,Metal Type:White Gold,Ring size:8.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Asscher,Center stone weight:1.46ct,,Cut:Excellent,Certification:OTHER,,Karat:14k,Center Stone Color:Other,,Side stone weights (if applicable):0.69ct,,,,,,,,,,,,,
75,https://www.idonowidont.com/diamonds/jared-engagement-ring-and-wedding-band-730836,"$5,750.00",Carat:1.01 - 2.00 ct,Brand:Jared,Metal Type:White Gold,Ring size:6.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Princess,Center stone weight:0.98ct,Center stone clarity:SI1,,Certification:GIA,,Karat:14k,Center Stone Color:F,Certificate #:6414000109,Side stone weights (if applicable):0.50ct,,,,,,,,,,,,,
76,https://www.idonowidont.com/diamonds/simon-g-wedding-set-730858,"$6,000.00",Carat:1.01 - 2.00 ct,Brand:Simon G,Metal Type:White Gold,Ring size:6.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:1.01ct,Center stone clarity:I1,Cut:Very Good,Certification:GIA,,Karat:18k,Center Stone Color:I,Certificate #:1329504466,Side stone weights (if applicable):0.59ct,,,,,,,,,,,,,
77,https://www.idonowidont.com/diamonds/81-round-brilliant-carat-set-14-karat-white-gold-730857,"$2,500.00",Carat:0.0 - 1.0 ct,,Metal Type:White Gold,Ring size:8.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:0.81ct,Center stone clarity:VS2,Cut:Excellent,,,Karat:14k,Center Stone Color:I,,,,,,,,,,,,,,,
78,https://www.idonowidont.com/diamonds/salt-and-pepper-kite-diamond-730856,"$1,800.00",Carat:1.01 - 2.00 ct,,Metal Type:White Gold,Ring size:7.00,Marketplace: Pre-OwnedEngagement Rings,,Center stone weight:1.18ct,Center stone clarity:I1,,Certification:OTHER,,,Center Stone Color:I,,,,,,,,,,,,,,,
79,https://www.idonowidont.com/diamonds/round-brilliant-ladies-platinum-diamond-ring-108-cts-730853,"$4,500.00",Carat:1.01 - 2.00 ct,,Metal Type:Platinum,Ring size:6.50,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:1.08ct,Center stone clarity:SI2,,,,,Center Stone Color:I,,Side stone weights (if applicable):0.61ct,Side stone clarity:SI1,,,,,,,,,,,,
80,https://www.idonowidont.com/diamonds/neil-lane-engagement-ring-and-wedding-band-730851,"$3,995.00",Carat:0.0 - 1.0 ct,Brand:Neil Lane,Metal Type:White Gold,Ring size:5.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Princess,Center stone weight:0.50ct,Center stone clarity:I1,Cut:Excellent,,,,Center Stone Color:I,,,,,,,,,,,,,,,
81,https://www.idonowidont.com/diamonds/three-stone-ring-rare-and-different-173-carat-diamond-ring-730854,"$7,000.00",Carat:2.01 - 3.00 ct,,Metal Type:White Gold,,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:1.43ct,Center stone clarity:VS2,Cut:Very Good,Certification:AGI,,Karat:18k,Center Stone Color:G,,Side stone weights (if applicable):0.30ct,Side stone clarity:SI1,,,,,,,,,,,,
82,https://www.idonowidont.com/diamonds/princess-cut-engagement-ring-sale-730855,"$2,200.00",Carat:1.01 - 2.00 ct,Brand:Zales,Metal Type:White Gold,Ring size:7.50,Marketplace: Pre-OwnedEngagement Rings,Shape:Princess,Center stone weight:1.00ct,,Cut:Excellent,,,,,,Side stone weights (if applicable):1.50ct,,,,,,,,,,,,,
83,https://www.idonowidont.com/diamonds/183-carat-round-diamond-cut-rare-and-different-730852,"$6,200.00",Carat:1.01 - 2.00 ct,,Metal Type:White Gold,,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:1.25ct,Center stone clarity:SI2,Cut:Very Good,Certification:AGI,,Karat:18k,Center Stone Color:G,,Side stone weights (if applicable):0.58ct,Side stone clarity:SI1,,,,,,,,,,,,
84,https://www.idonowidont.com/diamonds/old-silver-diamonds-engagement-ring-730850,"$1,500.00",Carat:0.0 - 1.0 ct,,Metal Type:Silver,Ring size:8.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:0.50ct,,Cut:Very Good,,,,Center Stone Color:I,,,,,,,,,,,,,,,
85,https://www.idonowidont.com/diamonds/zac-posen-helzberg-exclusive-diamond-ring-730848,"$2,600.00",Carat:0.0 - 1.0 ct,Brand:Helzberg,Metal Type:Silver,Ring size:7.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:0.60ct,Center stone clarity:I2,Cut:Excellent,Certification:GIA,,,Center Stone Color:E,,,Side stone clarity:I2,,,,,,,,,,,,
86,https://www.idonowidont.com/diamonds/marquise-diamond-engagement-ring-54cti-jvs1-14k-wgold-4-round-diamonds05ctw-613116,"$1,995.00",Carat:0.0 - 1.0 ct,,Metal Type:White Gold,,Marketplace: Pre-OwnedEngagement Rings,Shape:Marquise,Center stone weight:0.54ct,,,,,Karat:14k,,,Side stone weights (if applicable):0.05ct,,,,,,,,,,,,,
87,https://www.idonowidont.com/diamonds/excellent-oval-diamond-58ct-i-j-si2-14k-white-gold-solitaire-373121,"$1,799.00",Carat:0.0 - 1.0 ct,,Metal Type:White Gold,,Marketplace: Pre-OwnedEngagement Rings,Shape:Oval,Center stone weight:0.58ct,Center stone clarity:SI2,Cut:Good,,,Karat:14k,Center Stone Color:I,,,,,Gender:Women,,,,,,,,,,
88,https://www.idonowidont.com/diamonds/vera-wang-love-collection-1-ct-tw-princess-cut-730846,"$1,200.00",Carat:1.01 - 2.00 ct,,Metal Type:White Gold,Ring size:7.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Princess,Center stone weight:3.80ct,,,,,Karat:14k,,,,,,,,,,,,,,,,
89,https://www.idonowidont.com/diamonds/lab-grown-round-diamond-engagement-ring-730845,"$1,800.00",Carat:0.0 - 1.0 ct,Brand:James Allen,Metal Type:Rose Gold,Ring size:4.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:0.73ct,Center stone clarity:SI1,Cut:Excellent,Certification:IGI,Lab-Grown Diamond:Lab-Grown Diamond,Karat:14k,Center Stone Color:E,Certificate #:LG11371006,Side stone weights (if applicable):0.32ct,Side stone clarity:SI2,,,,,,,,,,,,
90,https://www.idonowidont.com/diamonds/270-ct-champagne-diamonds-ring-sz-10-730844,$375.00,Carat:2.01 - 3.00 ct,,,Ring size:10.00,Marketplace: Pre-OwnedEngagement Rings,,Center stone weight:2.70ct,,,Certification:OTHER,,,,,,,,,,,,,,,,,,
91,https://www.idonowidont.com/diamonds/190-ct-gold-sparkling-beautiful-wedding-anniversary-bridal-set-730842,"$1,500.00",Carat:1.01 - 2.00 ct,,Metal Type:Yellow Gold,Ring size:7.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Cushion,Center stone weight:0.29ct,Center stone clarity:SI1,Cut:Excellent,Certification:OTHER,,Karat:10k,Center Stone Color:G,Certificate #:HRDL2010138,Side stone weights (if applicable):1.61ct,Side stone clarity:SI1,,,,,,,,,,,,
92,https://www.idonowidont.com/diamonds/brand-new-105-ct-solitaire-730841,"$4,800.00",Carat:1.01 - 2.00 ct,,Metal Type:White Gold,Ring size:7.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Princess,Center stone weight:1.05ct,Center stone clarity:I1,Cut:Good,Certification:OTHER,,Karat:14k,Center Stone Color:G,Certificate #:87063600113,,,,,,,,,,,,,,
93,https://www.idonowidont.com/diamonds/james-allen-1-carat-diamond-engagement-ring-14k-white-gold-gia-certified-730839,"$3,400.00",Carat:0.0 - 1.0 ct,Brand:James Allen,Metal Type:White Gold,Ring size:6.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:0.97ct,Center stone clarity:SI1,Cut:Very Good,Certification:GIA,,Karat:14k,Center Stone Color:I,Certificate #:2198454182,Side stone weights (if applicable):0.15ct,Side stone clarity:SI1,,,,,,,,,,,,
94,https://www.idonowidont.com/diamonds/engagement-ring-and-wedding-band-730837,"$1,500.00",Carat:1.01 - 2.00 ct,,Metal Type:White Gold,,Marketplace: Pre-OwnedEngagement Rings,,Center stone weight:1.00ct,,,,,Karat:14k,,,,,,,,,,,,,,,,
95,https://www.idonowidont.com/diamonds/nature-themed-engagement-ring-730834,"$2,775.00",Carat:0.0 - 1.0 ct,,Metal Type:White Gold,Ring size:7.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:0.81ct,,,,,,,,,,,,,,,,,,,,,
96,https://www.idonowidont.com/diamonds/shane-co-sapphire-engagement-ring-enhancer-730833,"$1,500.00",Carat:1.01 - 2.00 ct,,Metal Type:White Gold,Ring size:7.50,Marketplace: Pre-OwnedEngagement Rings,Shape:Cushion,Center stone weight:0.90ct,,,,,Karat:14k,Center Stone Color:Other,,Side stone weights (if applicable):0.58ct,,,,,,,,,,,,,
97,https://www.idonowidont.com/diamonds/557-carat-oval-diamond-ring-730832,"$26,980.00",Carat:4.00 ct or more,,,Ring size:6.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Oval,Center stone weight:5.07ct,Center stone clarity:VS2,,Certification:IGI,Lab-Grown Diamond:Lab-Grown Diamond,,Center Stone Color:I,Certificate #:LAB GROWN DIAMOND***,,,,,,,,,,,,,,
98,https://www.idonowidont.com/diamonds/fred-meyer-jewelers-2-14-ct-tw-diamond-wedding-ring-730831,"$5,000.00",Carat:1.01 - 2.00 ct,,Metal Type:White Gold,Ring size:7.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:1.00ct,,,,,Karat:14k,,,Side stone weights (if applicable):0.50ct,,,,,,,,,,,,,
99,https://www.idonowidont.com/diamonds/round-engagement-ring-730830,$800.00,Carat:0.0 - 1.0 ct,,,,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:14.00ct,,,,,,,,,,,,,,,,,,,,,
100,https://www.idonowidont.com/diamonds/white-gold-quad-princess-cut-engagement-ring-730829,$750.00,Carat:0.0 - 1.0 ct,,Metal Type:White Gold,Ring size:7.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Princess,Center stone weight:1.00ct,Center stone clarity:I2,,,,,Center Stone Color:I,,,Side stone clarity:I2,,,,,,,,,,,,
101,https://www.idonowidont.com/diamonds/princess-cut-engagement-ring-14k-rose-gold-730828,$750.00,Carat:0.0 - 1.0 ct,Brand:Kay Jewelers,Metal Type:Rose Gold,Ring size:4.50,Marketplace: Pre-OwnedEngagement Rings,Shape:Princess,Center stone weight:0.50ct,Center stone clarity:I2,Cut:Good,Certification:None,,Karat:14k,Center Stone Color:I,,Side stone weights (if applicable):0.13ct,Side stone clarity:I2,,,,,,,,,,,,
102,https://www.idonowidont.com/diamonds/forever-one-halo-diamond-engagement-ring-730827,"$3,100.00",Carat:1.01 - 2.00 ct,Brand:Forever One,Metal Type:White Gold,Ring size:4.50,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:0.96ct,Center stone clarity:SI2,Cut:Fair,Certification:GIA,,Karat:18k,Center Stone Color:I,Certificate #:5186549168,Side stone weights (if applicable):0.23ct,Side stone clarity:SI1,,,,,,,,,,,,
103,https://www.idonowidont.com/diamonds/engagement-ring-princess-cut-730826,$400.00,Carat:0.0 - 1.0 ct,,Metal Type:Yellow Gold,Ring size:6.50,Marketplace: Pre-OwnedEngagement Rings,Shape:Princess,Center stone weight:0.28ct,Center stone clarity:SI2,,Certification:None,,Karat:14k,Center Stone Color:G,,,,,,,,,,,,,,,
104,https://www.idonowidont.com/diamonds/301-elongated-cushion-cut-gia-cert-lab-grown-730194,"$12,000.00",Carat:2.01 - 3.00 ct,,Metal Type:Yellow Gold,Ring size:7.75,Marketplace: Pre-OwnedEngagement Rings,Shape:Cushion,Center stone weight:3.01ct,Center stone clarity:VVS2,,Certification:GIA,Lab-Grown Diamond:Lab-Grown Diamond,,Center Stone Color:G,Certificate #:7372273240,Side stone weights (if applicable):0.25ct,Side stone clarity:VS2,,,,,,,,,,,,
105,https://www.idonowidont.com/diamonds/gia-certified-271-ctw-3-stone-old-european-cut-ring-730193,"$11,500.00",Carat:2.01 - 3.00 ct,,Metal Type:Yellow Gold,Ring size:8.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:1.72ct,Center stone clarity:SI1,,Certification:GIA,,Karat:14k,Center Stone Color:K,Certificate #:2213403599,Side stone weights (if applicable):1.00ct,,,,,,,,,,,,,
106,https://www.idonowidont.com/diamonds/cushion-cut-engagement-ring-730825,"$14,500.00",Carat:1.01 - 2.00 ct,,Metal Type:Silver,Ring size:9.50,Marketplace: Pre-OwnedEngagement Rings,Shape:Cushion,Center stone weight:1.54ct,,Cut:Excellent,Certification:EGL,,,,Certificate #:913575213D,,Side stone clarity:SI2,,,,,,,,,,,,
107,https://www.idonowidont.com/diamonds/forevermark-5-diamond-halo-18k-white-gold-ring-730820,"$4,000.00",Carat:1.01 - 2.00 ct,Brand:Forevermark,Metal Type:White Gold,Ring size:6.25,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:0.16ct,Center stone clarity:VS2,,Certification:OTHER,,Karat:18k,Center Stone Color:F,Certificate #:020000627088,Side stone weights (if applicable):0.01ct,Side stone clarity:VS2,,,,,,,,,,,,
108,https://www.idonowidont.com/diamonds/beautiful-46-carat-brilliant-round-cut-solitaire-diamond-ring-14k-gold-size-575-730818,$600.00,Carat:0.0 - 1.0 ct,,Metal Type:Yellow Gold,Ring size:5.75,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:0.46ct,Center stone clarity:I2,,Certification:GIA,,Karat:14k,Center Stone Color:L,Certificate #:14990,,,,,,,,,,,,,,
109,https://www.idonowidont.com/diamonds/jared-new-gorgeous-engagement-ring-730813,"$2,500.00",Carat:1.01 - 2.00 ct,Brand:Jared,Metal Type:White Gold,Ring size:4.50,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:1.00ct,Center stone clarity:I1,,Certification:OTHER,,Karat:14k,Center Stone Color:I,Certificate #:47088100107,Side stone weights (if applicable):0.50ct,,,,,,,,,,,,,
110,https://www.idonowidont.com/diamonds/cushion-cut-moissanite-ring-730816,"$2,000.00",Carat:1.01 - 2.00 ct,,Metal Type:White Gold,Ring size:4.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Cushion,Center stone weight:1.50ct,,,,,Karat:14k,,,Side stone weights (if applicable):0.12ct,Side stone clarity:SI1,,,,,,,,,,,,
111,https://www.idonowidont.com/diamonds/14k-white-gold-diamond-cluster-engagement-ring-730809,"$1,500.00",Carat:1.01 - 2.00 ct,,Metal Type:White Gold,Ring size:6.50,Marketplace: Pre-OwnedEngagement Rings,Shape:Asscher,Center stone weight:0.12ct,Center stone clarity:SI2,Cut:Excellent,,,Karat:14k,Center Stone Color:H,,Side stone weights (if applicable):0.34ct,Side stone clarity:SI2,,,,,,,,,,,,
112,https://www.idonowidont.com/diamonds/18-k-diamond-halo-engagement-ring-size-5-12-vs-2-150-tcw-609521,"$4,500.00",Carat:1.01 - 2.00 ct,,Metal Type:Yellow Gold,Ring size:6.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:1.06ct,Center stone clarity:VS2,Cut:Good,Certification:OTHER,,Karat:18k,Center Stone Color:I,,Side stone weights (if applicable):44.00ct,Side stone clarity:SI1,,,,,,,,,,,,
113,https://www.idonowidont.com/diamonds/robbins-brothers-91ct-excellent-princess-cut-engagement-ring-730807,"$3,999.00",Carat:0.0 - 1.0 ct,Brand:Robbins Brothers,Metal Type:Platinum,,Marketplace: Pre-OwnedEngagement Rings,Shape:Princess,Center stone weight:0.91ct,Center stone clarity:SI2,Cut:Excellent,Certification:GIA,,,Center Stone Color:D,,,,,,,,,,,,,,,
114,https://www.idonowidont.com/diamonds/ladies-circa-1970s-diamond-ring-730802,"$2,000.00",Carat:0.0 - 1.0 ct,,Metal Type:Yellow Gold,Ring size:6.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Oval,Center stone weight:0.47ct,Center stone clarity:VS2,Cut:Excellent,Certification:OTHER,,Karat:14k,Center Stone Color:I,Certificate #:FL112115311,,,,,,,,,,,,,,
115,https://www.idonowidont.com/diamonds/rose-gold-cushion-cut-730795,"$1,000.00",Carat:1.01 - 2.00 ct,,Metal Type:Rose Gold,,Marketplace: Pre-OwnedEngagement Rings,Shape:Cushion,Center stone weight:1.00ct,Center stone clarity:IF,Cut:Excellent,Certification:None,,Karat:10k,Center Stone Color:D,,Side stone weights (if applicable):0.50ct,Side stone clarity:IF,,,,,,,,,,,,
116,https://www.idonowidont.com/diamonds/neil-lane-engagement-ring-band-730801,"$6,000.00",Carat:0.0 - 1.0 ct,Brand:Neil Lane,Metal Type:White Gold,Ring size:5.50,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:0.81ct,Center stone clarity:SI1,Cut:Good,Certification:GIA,,Karat:14k,Center Stone Color:F,,Side stone weights (if applicable):1.10ct,Side stone clarity:SI1,,,,,,,,,,,,
117,https://www.idonowidont.com/diamonds/kay-jewelers-princess-cut-1ct-engagement-ring-730800,"$1,500.00",Carat:0.0 - 1.0 ct,Brand:Kay Jewelers,Metal Type:White Gold,Ring size:7.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Princess,Center stone weight:0.50ct,Center stone clarity:I2,,,,Karat:14k,Center Stone Color:I,,,,,,,,,,,,,,,
118,https://www.idonowidont.com/diamonds/14kt-white-gold-diamond-bridal-set-one-round-brilliant-ideal-cut-center-diamond-12ct-730798,"$2,800.00",Carat:1.01 - 2.00 ct,Brand:Helzberg,Metal Type:White Gold,Ring size:4.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:0.49ct,Center stone clarity:I1,Cut:Excellent,Certification:None,,,Center Stone Color:F,,Side stone weights (if applicable):0.78ct,Side stone clarity:I1,Clarity Enhanced:Clarity Enhanced,,,,,,,,,,,
119,https://www.idonowidont.com/diamonds/51-carat-diamond-engagement-ring-730792,"$2,250.00",Carat:0.0 - 1.0 ct,,Metal Type:White Gold,,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:0.51ct,Center stone clarity:VS1,Cut:Excellent,,,Karat:14k,Center Stone Color:H,,Side stone weights (if applicable):0.25ct,Side stone clarity:VS1,,,,,,,,,,,,
120,https://www.idonowidont.com/diamonds/brilliant-earth-ruby-14k-rose-gold-engagement-ring-730791,"$2,540.00",Carat:0.0 - 1.0 ct,Brand:Brilliant Earth,Metal Type:Rose Gold,Ring size:6.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:0.01ct,,,,Lab-Grown Diamond:Lab-Grown Diamond,Karat:14k,,,,,,,,,,,,,,,,
121,https://www.idonowidont.com/diamonds/diamonds-direct-14k-white-gold-engagement-ring-wedding-band-free-730789,"$3,000.00",Carat:1.01 - 2.00 ct,Brand:Diamonds Direct,Metal Type:White Gold,,Marketplace: Pre-OwnedEngagement Rings,Shape:Cushion,Center stone weight:0.71ct,Center stone clarity:SI1,Cut:Very Good,Certification:GIA,,,Center Stone Color:G,Certificate #:3135924665,Side stone weights (if applicable):0.66ct,Side stone clarity:SI1,,,,,,,,,,,,
122,https://www.idonowidont.com/diamonds/princess-cut-diamond-wedding-set-730787,"$1,700.00",Carat:1.01 - 2.00 ct,,Metal Type:White Gold,Ring size:4.50,Marketplace: Pre-OwnedEngagement Rings,Shape:Princess,Center stone weight:0.51ct,Center stone clarity:SI2,,Certification:OTHER,,Karat:14k,Center Stone Color:H,,Side stone weights (if applicable):0.36ct,Side stone clarity:SI2,,,,,,,,,,,,
123,https://www.idonowidont.com/diamonds/gorgeous-round-cut-diamond-730785,"$6,999.00",Carat:1.01 - 2.00 ct,,Metal Type:White Gold,Ring size:7.00,Marketplace: Pre-OwnedEngagement Rings,Shape:Round,Center stone weight:1.51ct,Center stone clarity:VS2,Cut:Excellent,Certification:IGI,Lab-Grown Diamond:Lab-Grown Diamond,Karat:14k,Center Stone Color:J,Certificate #:LG_224640646,,,,,,,,,,,,,,
